Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
04/11/2024,eq-06,24.0,0.0,6408.5,207.7,300,2024-11-05 00:00:00
05/08/2024,eq-06,15.3,8.7,4193.8,84.6,300,2024-08-06 00:00:00
10/12/2024,EQ-05 ,24.0,0.0,6528.5,95.4,300,2024-12-11 00:00:00
13/07/2024, EQ-09,24.0,0.0,5409.7,128.3,260,2024-07-14 00:00:00
09/03/2024,EQ-06 ,24.0,0.0,7026.6,67.8,300,2024-03-10 00:00:00
17/01/2024,EQ06,24.0,0.0,6112.9,70.8,300,2024-01-18 00:00:00
23/05/2024, EQ-03,24.0,0.0,8035.5,146.3,380,2024-05-24 00:00:00
13/04/2024,eq-01,24.0,0.0,10945.8,193.2,520,2024-04-14 00:00:00
03/11/2024,EQ-07,24.0,0.0,7705.8,150.8,350,2024-11-04 00:00:00
26/08/2024,EQ-02 ,24.0,0.0,8204.5,112.5,430,2024-08-27 00:00:00
08/05/2024,EQ-05 ,24.0,0.0,5434.0,179.9,300,2024-05-08 00:00:00
15/05/2024,EQ04,24.0,0.0,9417.1,231.2,460,2024-05-16 00:00:00
29/01/2024,EQ-09,24.0,0.0,5748.9,131.8,260,2024-01-30 00:00:00
01/12/2024,EQ04,16.6,7.4,6735.2,107.0,460,2024-12-02 00:00:00
19/01/2024,EQ02,24.0,0.0,8835.7,152.9,430,2024-01-20 00:00:00
10/06/2024, EQ-03,24.0,0.0,8415.7,266.5,380,2024-06-11 00:00:00
26/02/2024,EQ-01 ,18.1,5.9,8426.4,50.0,520,2024-02-27 00:00:00
11/12/2024,EQ-02,24.0,0.0,8927.7,104.8,430,2024-12-12 00:00:00
13/06/2024,EQ-10 ,15.2,8.8,6880.3,162.0,500,2024-06-14 00:00:00
21/12/2024,EQ-01 ,24.0,0.0,9769.1,269.1,520,2024-12-22 00:00:00
13/01/2024,EQ-06 ,24.0,0.0,6774.0,133.5,300,2024-01-14 00:00:00
13/10/2024,eq-03,24.0,0.0,8447.4,93.7,380,2024-10-14 00:00:00
22/12/2024,EQ09,24.0,0.0,5648.8,76.8,260,2024-12-23 00:00:00
03/11/2024, EQ-01,24.0,0.0,10138.7,210.4,520,2024-11-04 00:00:00
22/03/2024,eq-03,24.0,0.0,7732.0,117.9,380,2024-03-23 00:00:00
11/02/2024,EQ01,24.0,0.0,11368.9,190.0,520,2024-02-12 00:00:00
31/12/2024,EQ06,24.0,0.0,7001.6,80.6,300,2025-01-01 00:00:00
03/11/2024,eq-04,24.0,0.0,9868.5,108.7,460,2024-11-04 00:00:00
05/08/2024,EQ-05,24.0,0.0,6341.1,202.5,300,2024-08-06 00:00:00
30/05/2024,EQ03,24.0,0.0,8225.9,168.0,380,2024-05-31 00:00:00
22/01/2024, EQ-07,24.0,0.0,7723.1,188.5,350,2024-01-23 00:00:00
28/11/2024,EQ-02,23.5,0.5,9154.2,0.0,430,2024-11-29 00:00:00
14/06/2024,eq-07,17.6,6.4,6042.1,175.8,350,2024-06-15 00:00:00
12/09/2024,eq-07,19.7,4.3,6058.2,31.8,350,2024-09-13 00:00:00
09/08/2024,EQ06,24.0,0.0,6239.9,0.0,300,2024-08-10 00:00:00
01/09/2024,EQ07,24.0,0.0,7459.8,177.2,350,2024-09-02 00:00:00
03/08/2024, EQ-01,17.7,6.3,7631.6,179.7,520,2024-08-04 00:00:00
12/11/2024,EQ-06,24.0,0.0,6564.7,188.7,300,2024-11-13 00:00:00
29/09/2024,EQ04,24.0,0.0,8959.8,214.7,460,2024-09-30 00:00:00
12/04/2024,EQ05,24.0,0.0,5804.6,124.0,300,2024-04-13 00:00:00
24/09/2024, EQ-08,24.0,0.0,7647.1,136.1,400,2024-09-24 00:00:00
10/06/2024,eq-07,24.0,0.0,7258.2,156.4,350,2024-06-11 00:00:00
22/02/2024,EQ-05 ,24.0,0.0,7128.0,127.2,300,2024-02-23 00:00:00
29/10/2024,EQ-05 ,24.0,0.0,6643.6,77.9,300,2024-10-30 00:00:00
10/09/2024,eq-07,24.0,0.0,7553.1,188.0,350,2024-09-11 00:00:00
01/11/2024,EQ03,24.0,0.0,8129.5,190.8,380,2024-11-02 00:00:00
16/02/2024,EQ-05,24.0,0.0,6439.9,168.7,300,2024-02-17 00:00:00
15/02/2024,EQ-02,24.0,0.0,9024.4,103.0,430,2024-02-16 00:00:00
29/12/2024, EQ-09,24.0,0.0,6093.6,165.7,260,2024-12-30 00:00:00
22/07/2024, EQ-04,5.1,18.9,2053.0,34.0,460,2024-07-23 00:00:00
17/07/2024,EQ-04,24.0,0.0,8640.4,174.9,460,2024-07-18 00:00:00
25/12/2024,EQ06,24.0,0.0,6240.4,117.0,300,2024-12-26 00:00:00
22/03/2024,EQ10,24.0,0.0,11736.5,107.8,500,2024-03-23 00:00:00
26/09/2024,EQ10,24.0,0.0,11172.2,235.4,500,2024-09-27 00:00:00
27/01/2024,eq-03,24.0,0.0,9028.8,173.7,380,2024-01-28 00:00:00
14/01/2024,EQ07,24.0,0.0,7347.8,112.8,350,2024-01-15 00:00:00
07/08/2024,EQ04,24.0,0.0,9493.6,125.0,460,2024-08-08 00:00:00
14/03/2024,EQ01,24.0,0.0,11748.7,207.1,520,2024-03-15 00:00:00
26/01/2024,EQ01,24.0,0.0,11692.2,146.5,520,2024-01-27 00:00:00
29/10/2024, EQ-09,24.0,0.0,5846.1,118.1,260,2024-10-30 00:00:00
29/01/2024,EQ-04,24.0,0.0,10297.0,96.4,460,2024-01-30 00:00:00
11/02/2024,eq-04,24.0,0.0,10159.2,224.5,460,2024-02-12 00:00:00
19/05/2024,EQ02,24.0,0.0,9518.2,261.0,430,2024-05-20 00:00:00
06/04/2024,eq-05,24.0,0.0,5776.2,155.4,300,2024-04-07 00:00:00
01/02/2024,eq-07,24.0,0.0,7206.0,130.8,350,2024-02-02 00:00:00
23/01/2024,EQ-04 ,24.0,0.0,9839.8,352.8,460,2024-01-24 00:00:00
27/04/2024, EQ-10,24.0,0.0,11068.0,321.3,500,2024-04-28 00:00:00
08/08/2024,eq-02,24.0,0.0,9576.3,234.3,430,2024-08-09 00:00:00
10/12/2024, EQ-08,24.0,0.0,8930.8,227.7,400,2024-12-11 00:00:00
02/09/2024,eq-02,24.0,0.0,9155.2,183.8,430,2024-09-03 00:00:00
23/12/2024, EQ-03,24.0,0.0,7773.7,95.2,380,2024-12-24 00:00:00
12/03/2024,eq-05,21.7,2.3,5926.0,122.5,300,2024-03-13 00:00:00
06/11/2024,EQ-04 ,24.0,0.0,10075.5,255.0,460,2024-11-07 00:00:00
14/12/2024, EQ-01,24.0,0.0,11141.0,187.9,520,2024-12-15 00:00:00
02/06/2024,EQ-03,24.0,0.0,8100.0,135.0,380,2024-06-03 00:00:00
13/12/2024,EQ-10 ,24.0,0.0,9851.6,199.5,500,2024-12-14 00:00:00
15/11/2024,EQ10,24.0,0.0,10764.9,235.4,500,2024-11-16 00:00:00
20/02/2024,EQ03,22.4,1.6,7836.8,148.1,380,2024-02-21 00:00:00
11/11/2024,EQ-09 ,24.0,0.0,5833.4,219.7,260,2024-11-12 00:00:00
16/09/2024,EQ07,24.0,0.0,7736.9,133.8,350,2024-09-17 00:00:00
20/09/2024,EQ02,24.0,0.0,9047.1,243.7,430,2024-09-21 00:00:00
12/02/2024, EQ-02,24.0,0.0,9404.5,212.5,430,2024-02-13 00:00:00
13/06/2024,EQ01,24.0,0.0,11765.5,295.5,520,2024-06-14 00:00:00
27/01/2024,EQ09,24.0,0.0,5515.0,63.0,260,2024-01-28 00:00:00
19/05/2024,EQ-06 ,24.0,0.0,6436.4,,300,2024-05-20 00:00:00
04/07/2024, EQ-05,24.0,0.0,6583.6,81.0,300,2024-07-05 00:00:00
02/05/2024,EQ-09 ,24.0,0.0,5825.2,115.1,260,2024-05-03 00:00:00
21/12/2024, EQ-03,24.0,0.0,8108.8,258.8,380,2024-12-22 00:00:00
02/10/2024,EQ-10 ,24.0,0.0,11743.0,362.1,500,2024-10-03 00:00:00
22/02/2024,EQ-08 ,24.0,0.0,8599.5,190.1,400,2024-02-23 00:00:00
09/07/2024,EQ-07,24.0,0.0,7518.8,69.3,350,2024-07-10 00:00:00
27/09/2024,EQ-07,24.0,0.0,7832.0,70.3,350,2024-09-28 00:00:00
17/10/2024,EQ-05 ,24.0,0.0,6603.5,96.4,300,2024-10-18 00:00:00
21/10/2024,EQ01,12.8,,5803.8,115.0,520,2024-10-22 00:00:00
21/08/2024,eq-03,24.0,,8161.8,169.9,380,2024-08-22 00:00:00
24/12/2024,EQ-05 ,19.1,4.9,5182.4,99.1,300,2024-12-25 00:00:00
30/10/2024,EQ-09,24.0,0.0,5751.6,96.5,260,2024-10-31 00:00:00
11/06/2024,EQ-02 ,14.4,,5206.3,172.5,430,2024-06-12 00:00:00
18/05/2024,EQ06,24.0,0.0,6402.9,184.0,300,2024-05-19 00:00:00
28/01/2024,eq-01,22.5,1.5,10669.1,162.7,520,2024-01-29 00:00:00
12/06/2024,EQ10,24.0,0.0,11513.6,401.0,500,2024-06-13 00:00:00
28/07/2024, EQ-05,24.0,0.0,6591.9,159.9,300,2024-07-29 00:00:00
01/10/2024,EQ-01,24.0,0.0,11248.6,,520,2024-10-02 00:00:00
06/12/2024,EQ-03,24.0,0.0,8144.1,40.1,380,2024-12-07 00:00:00
08/12/2024,EQ-03,24.0,0.0,8496.7,132.6,380,2024-12-09 00:00:00
08/06/2024,EQ08,19.1,4.9,6483.5,54.1,400,2024-06-09 00:00:00
21/01/2024, EQ-09,24.0,0.0,5949.8,69.5,260,2024-01-22 00:00:00
25/07/2024,EQ-07,16.6,7.4,5751.9,160.9,350,2024-07-26 00:00:00
28/07/2024,EQ08,24.0,0.0,8340.3,179.4,400,2024-07-29 00:00:00
07/08/2024, EQ-02,24.0,0.0,9946.7,315.8,430,2024-08-08 00:00:00
15/04/2024, EQ-03,24.0,0.0,7937.2,95.0,380,2024-04-16 00:00:00
10/12/2024,EQ-02,24.0,0.0,9488.5,148.8,430,2024-12-11 00:00:00
11/09/2024,EQ-08 ,24.0,,8947.0,322.1,400,2024-09-12 00:00:00
01/06/2024,eq-04,21.8,2.2,8516.1,231.6,460,2024-06-02 00:00:00
05/12/2024, EQ-04,21.2,2.8,8399.3,154.3,460,2024-12-06 00:00:00
30/03/2024,eq-05,24.0,0.0,6577.5,99.0,300,2024-03-31 00:00:00
25/03/2024,EQ-03,24.0,0.0,7826.3,,380,2024-03-26 00:00:00
11/02/2024,eq-05,21.6,2.4,4709.9,128.5,300,2024-02-10 00:00:00
16/08/2024,EQ07,24.0,0.0,8167.9,197.3,350,2024-08-17 00:00:00
13/08/2024,eq-03,24.0,0.0,7494.9,127.6,380,2024-08-14 00:00:00
29/10/2024, EQ-01,24.0,0.0,11830.8,93.2,520,2024-10-30 00:00:00
24/12/2024,EQ-09,23.2,0.8,5110.0,168.5,260,2024-12-25 00:00:00
05/12/2024,EQ10,24.0,0.0,10592.5,295.1,500,2024-12-06 00:00:00
27/11/2024,EQ-03,24.0,0.0,8086.4,151.0,380,2024-11-28 00:00:00
20/05/2024,EQ-03 ,24.0,0.0,8504.9,72.0,380,2024-05-21 00:00:00
06/12/2024,EQ-09 ,14.0,10.0,3090.5,103.6,260,2024-12-07 00:00:00
23/10/2024,EQ-08,24.0,0.0,8950.7,76.3,400,2024-10-24 00:00:00
06/01/2024,EQ-09,24.0,0.0,6087.0,,260,2024-01-07 00:00:00
10/07/2024, EQ-03,24.0,0.0,8746.6,15.5,380,2024-07-11 00:00:00
29/02/2024,eq-01,24.0,0.0,11717.1,275.1,520,2024-03-01 00:00:00
24/03/2024,EQ09,24.0,0.0,5745.8,132.7,260,2024-03-25 00:00:00
03/05/2024,EQ-10,24.0,0.0,10768.2,227.9,500,2024-05-04 00:00:00
25/05/2024,EQ06,24.0,0.0,7051.5,190.9,300,2024-05-26 00:00:00
24/01/2024,EQ01,24.0,0.0,11647.2,223.8,520,2024-01-25 00:00:00
02/10/2024,EQ-07,24.0,0.0,7843.2,162.8,350,2024-10-03 00:00:00
13/11/2024,EQ02,24.0,0.0,9041.1,25.1,430,2024-11-14 00:00:00
04/04/2024,EQ09,24.0,0.0,5475.1,83.8,260,2024-04-05 00:00:00
05/07/2024, EQ-10,24.0,0.0,11020.4,229.6,500,2024-07-06 00:00:00
14/08/2024, EQ-06,24.0,0.0,6151.5,101.7,300,2024-08-15 00:00:00
16/08/2024,EQ01,16.5,7.5,7634.5,159.4,520,2024-08-17 00:00:00
03/05/2024,EQ-02,24.0,0.0,8828.0,124.2,430,2024-05-04 00:00:00
27/09/2024,EQ-09,24.0,0.0,5336.5,,260,2024-09-28 00:00:00
07/04/2024,eq-03,24.0,0.0,8999.2,84.6,380,2024-04-08 00:00:00
31/01/2024, EQ-09,24.0,0.0,5263.0,149.5,260,2024-02-01 00:00:00
20/01/2024,EQ-02,21.8,2.2,8206.7,190.1,430,2024-01-21 00:00:00
16/01/2024,EQ-01 ,24.0,0.0,11775.8,256.6,520,2024-01-17 00:00:00
19/07/2024,EQ-07,19.8,4.2,5780.3,162.6,350,2024-07-20 00:00:00
01/09/2024,EQ10,24.0,0.0,10999.6,254.7,500,2024-09-02 00:00:00
17/10/2024,EQ-04,24.0,0.0,10213.5,229.0,460,2024-10-18 00:00:00
20/04/2024,EQ-09 ,24.0,0.0,5529.7,170.1,260,2024-04-21 00:00:00
04/05/2024,EQ-05 ,24.0,0.0,6400.0,114.8,300,2024-05-05 00:00:00
28/05/2024,EQ-10 ,24.0,0.0,11749.6,222.4,500,2024-05-29 00:00:00
14/10/2024,EQ05,24.0,0.0,6245.9,126.6,300,2024-10-15 00:00:00
22/02/2024,EQ04,24.0,0.0,9808.5,270.6,460,2024-02-23 00:00:00
25/07/2024,EQ-04 ,24.0,0.0,10246.0,272.2,460,2024-07-26 00:00:00
13/05/2024, EQ-04,23.5,0.5,9062.0,163.5,460,2024-05-14 00:00:00
24/11/2024,eq-05,9.0,15.0,2318.8,54.9,300,2024-11-25 00:00:00
20/06/2024, EQ-04,24.0,0.0,10025.2,92.1,460,2024-06-21 00:00:00
17/03/2024,EQ-09 ,24.0,0.0,5432.5,52.3,260,2024-03-18 00:00:00
11/05/2024,EQ-02 ,24.0,0.0,10216.8,173.7,430,2024-05-12 00:00:00
18/12/2024,EQ-01,24.0,0.0,11094.8,252.2,520,2024-12-19 00:00:00
09/01/2024,EQ-06 ,24.0,0.0,6563.9,127.6,300,2024-01-10 00:00:00
02/01/2024, EQ-01,24.0,0.0,11311.8,,520,2024-01-03 00:00:00
12/10/2024,eq-01,24.0,0.0,10985.8,32.6,520,2024-10-13 00:00:00
01/07/2024,EQ-05,18.5,5.5,5144.0,62.7,300,2024-07-02 00:00:00
21/02/2024,EQ-03 ,24.0,0.0,7805.4,182.0,380,2024-02-22 00:00:00
22/03/2024,EQ09,14.0,10.0,3059.0,79.6,260,2024-03-23 00:00:00
25/01/2024,EQ10,24.0,0.0,9447.4,178.2,500,2024-01-26 00:00:00
09/03/2024,EQ-01 ,24.0,0.0,11436.7,386.8,520,2024-03-10 00:00:00
07/02/2024, EQ-02,24.0,0.0,7892.8,118.6,430,2024-02-08 00:00:00
06/03/2024,EQ-03 ,23.5,0.5,7251.2,52.0,380,2024-03-07 00:00:00
30/12/2024, EQ-05,24.0,0.0,5908.6,146.5,300,2024-12-28 00:00:00
31/03/2024,EQ-09 ,24.0,0.0,5578.7,93.5,260,2024-04-01 00:00:00
12/07/2024,EQ-06,24.0,0.0,6284.0,118.8,300,2024-07-13 00:00:00
26/06/2024,eq-01,24.0,0.0,11149.5,112.0,520,2024-06-27 00:00:00
09/08/2024, EQ-03,24.0,0.0,8122.2,96.7,380,2024-08-10 00:00:00
05/11/2024, EQ-06,24.0,0.0,6821.8,142.9,300,2024-11-06 00:00:00
12/04/2024, EQ-04,24.0,0.0,10895.1,394.2,460,2024-04-13 00:00:00
21/08/2024, EQ-08,24.0,0.0,8668.7,213.0,400,2024-08-22 00:00:00
14/04/2024,eq-07,24.0,0.0,7572.1,148.7,350,2024-04-15 00:00:00
19/10/2024,eq-05,15.2,8.8,4028.3,121.0,300,2024-10-20 00:00:00
23/04/2024,EQ-05,24.0,0.0,6176.8,196.4,300,2024-04-24 00:00:00
15/02/2024, EQ-07,24.0,0.0,8083.7,220.6,350,2024-02-16 00:00:00
02/02/2024,eq-09,24.0,0.0,5843.6,177.3,260,2024-02-03 00:00:00
13/02/2024,EQ-05,16.9,7.1,4853.9,81.2,300,2024-02-14 00:00:00
03/02/2024,EQ-05 ,17.9,6.1,4915.1,37.7,300,2024-02-04 00:00:00
03/05/2024,eq-08,13.8,10.2,4868.6,87.0,400,2024-05-04 00:00:00
21/06/2024, EQ-02,24.0,0.0,9629.9,75.3,430,2024-06-22 00:00:00
20/08/2024,eq-04,17.6,6.4,6591.0,114.6,460,2024-08-21 00:00:00
03/10/2024,EQ-09 ,24.0,0.0,5154.5,100.1,260,2024-10-04 00:00:00
11/06/2024, EQ-10,24.0,0.0,11823.2,355.3,500,2024-06-12 00:00:00
25/01/2024,eq-05,24.0,0.0,6243.5,0.0,300,2024-01-26 00:00:00
07/07/2024,EQ-06,24.0,0.0,6723.2,126.2,300,2024-07-08 00:00:00
07/10/2024,eq-05,24.0,0.0,6525.2,112.8,300,2024-10-08 00:00:00
21/12/2024,EQ-08 ,24.0,0.0,9504.0,189.0,400,2024-12-22 00:00:00
28/07/2024,EQ07,24.0,0.0,7619.0,171.7,350,2024-07-29 00:00:00
22/08/2024,EQ10,24.0,0.0,11273.2,335.5,500,2024-08-23 00:00:00
25/06/2024,eq-09,24.0,0.0,5572.1,140.6,260,2024-06-26 00:00:00
26/10/2024,EQ-10,11.1,12.9,4360.8,26.0,500,2024-10-27 00:00:00
04/08/2024,eq-03,24.0,0.0,8840.0,208.2,380,2024-08-05 00:00:00
24/05/2024,EQ-02 ,18.9,5.1,7244.7,48.7,430,2024-05-25 00:00:00
22/10/2024,EQ-04 ,24.0,0.0,10325.2,185.9,460,2024-10-23 00:00:00
14/02/2024,eq-05,8.8,15.2,2268.0,40.7,300,2024-02-15 00:00:00
18/07/2024,EQ-07 ,24.0,0.0,7201.7,170.5,350,2024-07-19 00:00:00
31/08/2024,EQ-08 ,20.1,3.9,7959.6,158.3,400,2024-09-01 00:00:00
21/08/2024,EQ04,20.4,3.6,8086.2,169.1,460,2024-08-22 00:00:00
30/07/2024,eq-04,7.0,17.0,2736.2,36.3,460,2024-07-31 00:00:00
12/03/2024, EQ-09,24.0,0.0,5360.7,53.1,260,2024-03-13 00:00:00
28/12/2024,EQ-07 ,24.0,0.0,7677.8,177.6,350,2024-12-29 00:00:00
09/08/2024,EQ07,24.0,0.0,7323.9,48.2,350,2024-08-10 00:00:00
11/12/2024, EQ-07,10.3,13.7,3217.3,47.8,350,2024-12-12 00:00:00
25/03/2024,eq-10,16.0,8.0,6917.2,139.5,500,2024-03-26 00:00:00
13/02/2024,EQ08,24.0,0.0,8983.2,176.8,400,2024-02-14 00:00:00
24/10/2024,eq-02,24.0,0.0,9925.8,223.2,430,2024-10-25 00:00:00
26/07/2024,EQ02,24.0,0.0,9591.8,184.3,430,2024-07-27 00:00:00
27/11/2024,EQ-08,24.0,0.0,8519.3,247.5,400,2024-11-28 00:00:00
22/06/2024,EQ-07 ,24.0,0.0,7064.4,72.5,350,2024-06-23 00:00:00
30/11/2024, EQ-09,24.0,0.0,5528.8,80.5,260,2024-12-01 00:00:00
08/08/2024,EQ09,24.0,0.0,5652.4,66.4,260,2024-08-09 00:00:00
18/12/2024,EQ-10 ,24.0,0.0,10258.2,241.1,500,2024-12-18 00:00:00
23/12/2024,EQ-06 ,24.0,0.0,6083.6,138.9,300,2024-12-24 00:00:00
11/11/2024,EQ-07,24.0,0.0,7589.3,120.5,350,2024-11-12 00:00:00
03/08/2024,EQ06,24.0,0.0,6178.0,135.8,300,2024-08-04 00:00:00
09/10/2024,eq-01,21.6,2.4,8889.8,34.6,520,2024-10-10 00:00:00
15/09/2024,EQ01,24.0,0.0,10233.5,142.3,520,2024-09-16 00:00:00
13/12/2024,eq-05,24.0,0.0,6805.8,165.0,300,2024-12-14 00:00:00
29/11/2024, EQ-05,24.0,0.0,7008.5,136.8,300,2024-11-30 00:00:00
09/02/2024,EQ08,24.0,0.0,8997.5,124.7,400,2024-02-10 00:00:00
25/12/2024,EQ02,17.5,6.5,7269.5,167.6,430,2024-12-26 00:00:00
21/06/2024,EQ05,24.0,0.0,6148.6,100.4,300,2024-06-22 00:00:00
07/11/2024,eq-02,9.0,15.0,3351.7,80.8,430,2024-11-08 00:00:00
17/10/2024,EQ07,21.1,2.9,6996.9,125.2,350,2024-10-18 00:00:00
24/02/2024,EQ-04,24.0,0.0,10824.5,206.4,460,2024-02-25 00:00:00
05/09/2024,EQ-04 ,24.0,0.0,9501.1,116.4,460,2024-09-06 00:00:00
25/02/2024,EQ-01 ,24.0,0.0,12355.2,194.8,520,2024-02-26 00:00:00
27/12/2024,eq-08,17.9,6.1,5739.4,148.7,400,2024-12-28 00:00:00
09/11/2024,EQ-04,24.0,0.0,9999.8,228.9,460,2024-11-10 00:00:00
09/07/2024,EQ08,15.3,8.7,5111.7,157.8,400,2024-07-10 00:00:00
19/01/2024,EQ07,23.0,1.0,7575.3,88.2,350,2024-01-20 00:00:00
13/10/2024,EQ-10,15.7,8.3,6391.7,90.7,500,2024-10-14 00:00:00
20/09/2024,EQ-04,24.0,0.0,9756.0,122.9,460,2024-09-21 00:00:00
05/06/2024,eq-03,24.0,0.0,8865.1,146.3,380,2024-06-06 00:00:00
11/03/2024,eq-09,24.0,0.0,4873.5,158.0,260,2024-03-12 00:00:00
21/12/2024,EQ-05,24.0,0.0,6838.2,162.2,300,2024-12-22 00:00:00
22/05/2024,eq-06,24.0,0.0,6995.7,144.6,300,2024-05-23 00:00:00
14/12/2024, EQ-02,24.0,,8749.3,142.0,430,2024-12-15 00:00:00
18/04/2024, EQ-10,21.2,2.8,9505.0,343.1,500,2024-04-19 00:00:00
20/11/2024,EQ03,16.6,7.4,5303.4,189.9,380,2024-11-21 00:00:00
31/03/2024, EQ-07,17.3,6.7,5627.1,121.6,350,2024-04-01 00:00:00
07/05/2024,eq-10,24.0,0.0,10503.4,159.6,500,2024-05-06 00:00:00
12/01/2024, EQ-07,24.0,0.0,7906.1,95.3,350,2024-01-13 00:00:00
08/09/2024,EQ-02,24.0,0.0,8672.7,125.6,430,2024-09-09 00:00:00
03/05/2024, EQ-01,24.0,0.0,10741.2,69.9,520,2024-05-04 00:00:00
18/06/2024,EQ-09,21.1,2.9,4213.6,121.9,260,2024-06-19 00:00:00
30/11/2024,eq-01,24.0,0.0,12058.9,273.0,520,2024-12-01 00:00:00
08/09/2024, EQ-08,24.0,0.0,8666.1,,400,2024-09-09 00:00:00
31/10/2024, EQ-01,24.0,0.0,11459.5,280.2,520,2024-11-01 00:00:00
05/09/2024,EQ-03 ,24.0,0.0,7934.9,123.5,380,2024-09-06 00:00:00
02/02/2024, EQ-10,24.0,0.0,10627.9,238.3,500,2024-02-03 00:00:00
17/12/2024, EQ-03,24.0,0.0,7278.3,84.6,380,2024-12-17 00:00:00
03/08/2024,EQ-02,24.0,0.0,9677.4,369.8,430,2024-08-04 00:00:00
01/06/2024,EQ05,24.0,0.0,6312.9,236.4,300,2024-06-02 00:00:00
06/04/2024,EQ04,14.6,9.4,5453.9,102.2,460,2024-04-07 00:00:00
26/12/2024,EQ-05 ,24.0,0.0,6918.2,101.3,300,2024-12-27 00:00:00
19/02/2024,eq-06,12.8,11.2,3414.5,58.0,300,2024-02-20 00:00:00
31/05/2024, EQ-06,24.0,0.0,6089.2,164.1,300,2024-06-01 00:00:00
01/02/2024,EQ06,24.0,0.0,6539.2,182.2,300,2024-02-02 00:00:00
09/09/2024,EQ-04 ,19.9,4.1,8159.2,,460,2024-09-10 00:00:00
13/02/2024,eq-02,24.0,0.0,8942.8,173.6,430,2024-02-14 00:00:00
05/11/2024,EQ-02,24.0,0.0,9565.9,190.4,430,2024-11-06 00:00:00
24/10/2024,eq-01,24.0,0.0,11505.9,181.6,520,2024-10-25 00:00:00
12/07/2024,eq-03,24.0,0.0,7918.3,211.4,380,2024-07-13 00:00:00
23/01/2024,EQ01,22.9,1.1,10501.0,178.0,520,2024-01-24 00:00:00
02/12/2024,eq-07,18.4,5.6,5532.0,157.2,350,2024-12-03 00:00:00
09/08/2024,EQ-10,24.0,0.0,10622.4,163.1,500,2024-08-10 00:00:00
28/12/2024, EQ-02,22.9,1.1,9252.7,148.8,430,2024-12-29 00:00:00
28/07/2024,EQ04,19.2,4.8,8504.8,77.8,460,2024-07-29 00:00:00
01/11/2024,EQ02,16.6,7.4,6426.6,89.0,430,2024-11-02 00:00:00
27/07/2024,EQ-05 ,24.0,0.0,6620.8,79.6,300,2024-07-28 00:00:00
11/04/2024,eq-04,21.2,2.8,8649.6,278.1,460,2024-04-12 00:00:00
29/05/2024,EQ10,24.0,0.0,10712.8,288.0,500,2024-05-30 00:00:00
21/12/2024,EQ-10 ,23.5,0.5,9263.1,180.9,500,2024-12-22 00:00:00
20/10/2024,EQ-01,24.0,0.0,11105.4,255.5,520,2024-10-21 00:00:00
30/12/2024, EQ-01,23.1,0.9,9703.1,282.8,520,2024-12-28 00:00:00
06/05/2024,EQ-01 ,4.0,20.0,1764.6,17.7,520,2024-05-07 00:00:00
21/02/2024,eq-07,24.0,0.0,7746.9,235.0,350,2024-02-22 00:00:00
14/01/2024, EQ-08,24.0,0.0,8998.1,173.9,400,2024-01-15 00:00:00
25/09/2024, EQ-07,24.0,0.0,7405.5,111.5,350,2024-09-26 00:00:00
22/11/2024,EQ02,24.0,0.0,9284.0,212.9,430,2024-11-23 00:00:00
16/11/2024,EQ02,24.0,0.0,9944.5,139.3,430,2024-11-17 00:00:00
26/03/2024,EQ03,22.1,1.9,7388.9,135.0,380,2024-03-27 00:00:00
04/08/2024,EQ-01 ,22.4,1.6,10676.0,187.7,520,2024-08-05 00:00:00
01/06/2024,eq-01,4.0,20.0,1846.4,51.0,520,2024-06-02 00:00:00
09/03/2024,EQ09,24.0,0.0,5675.8,101.8,260,2024-03-10 00:00:00
11/06/2024, EQ-06,24.0,0.0,6484.9,99.7,300,2024-06-12 00:00:00
15/06/2024, EQ-07,24.0,0.0,7344.7,128.4,350,2024-06-14 00:00:00
27/06/2024, EQ-06,24.0,0.0,6145.7,222.3,300,2024-06-28 00:00:00
22/04/2024, EQ-02,4.0,20.0,1570.1,42.1,430,2024-04-23 00:00:00
03/07/2024, EQ-04,24.0,,10638.0,236.9,460,2024-07-04 00:00:00
20/05/2024,EQ-05 ,13.8,10.2,3693.6,84.5,300,2024-05-21 00:00:00
15/11/2024,eq-07,24.0,0.0,7197.1,130.1,350,2024-11-16 00:00:00
21/07/2024,EQ05,24.0,0.0,6556.4,129.3,300,2024-07-22 00:00:00
01/02/2024, EQ-09,24.0,0.0,5121.4,41.2,260,2024-02-02 00:00:00
21/03/2024,EQ03,17.5,,5924.7,103.2,380,2024-03-22 00:00:00
07/09/2024,EQ01,24.0,0.0,9983.0,156.3,520,2024-09-08 00:00:00
21/04/2024, EQ-03,24.0,0.0,8001.0,82.6,380,2024-04-22 00:00:00
22/10/2024,EQ-06 ,24.0,0.0,7044.2,82.3,300,2024-10-23 00:00:00
01/09/2024,eq-08,24.0,0.0,8561.9,298.0,400,2024-09-02 00:00:00
07/07/2024,EQ-10 ,20.9,3.1,9038.4,338.5,500,2024-07-08 00:00:00
23/08/2024,EQ-03 ,24.0,0.0,7733.2,159.2,380,2024-08-24 00:00:00
