fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2025-12-11,EQ-08,24.0,0.0,8423.8,114.3,400,
2025-01-10,EQ-04,24.0,0.0,9764.4,315.8,460,
2025-06-29,EQ-10,24.0,0.0,11292.2,105.5,500,
2025-03-05,EQ-08,24.0,0.0,9221.6,182.5,400,
2025-01-20,EQ-04,12.7,11.3,5744.1,51.5,460,
2025-10-11,EQ-10,24.0,0.0,10678.4,237.6,500,
2025-10-15,EQ-10,24.0,0.0,11880.0,156.8,500,
2025-06-19,EQ-04,6.07,0.0,2602.9,218.3,460,3.0
2025-01-17,EQ-01,24.0,0.0,10900.1,109.1,520,
2025-07-12,EQ-09,24.0,0.0,5575.8,136.0,260,
2025-06-04,EQ-06,4.26,0.0,1221.9,70.3,300,3.0
2025-06-03,EQ-09,24.0,0.0,5415.2,126.9,260,
2025-03-19,EQ-09,24.0,0.0,5395.8,114.0,260,
2025-02-25,EQ-08,24.0,0.0,8810.9,272.4,400,
2025-01-28,EQ-06,17.3,6.7,4086.9,32.6,300,
2025-06-11,EQ-04,4.23,0.0,1666.3,20.8,460,1.0
2025-06-30,EQ-02,20.0,4.0,6783.1,76.5,430,
2025-07-12,EQ-04,18.1,5.9,7269.3,88.1,460,
2025-01-16,EQ-09,24.0,0.0,5842.4,152.5,260,
2025-08-27,EQ-04,24.0,0.0,9940.9,217.5,460,
2025-01-08,EQ-09,24.0,0.0,5079.4,142.0,260,
2025-02-10,EQ-07,24.0,0.0,7730.2,160.8,350,
2025-03-10,EQ-10,19.5,4.5,8274.6,117.3,500,
2025-11-23,EQ-07,24.0,0.0,7557.3,32.7,350,
2025-07-01,EQ-08,24.0,0.0,9504.0,35.0,400,
2025-08-23,EQ-05,24.0,0.0,6311.0,191.9,300,
2025-12-26,EQ-03,24.0,0.0,8487.8,42.2,380,
2025-08-10,EQ-08,24.0,0.0,8497.7,181.3,400,
2025-03-14,EQ-03,24.0,0.0,8296.2,102.6,380,
2025-05-03,EQ-06,18.86,2.02,5677.2,57.2,300,3.0
2025-05-23,EQ-03,24.0,0.0,8142.5,42.0,380,
2025-04-28,EQ-04,15.94,0.0,6517.5,249.4,460,3.0
2025-01-23,EQ-08,24.0,0.0,7888.0,43.0,400,
2025-05-15,EQ-06,1.28,0.0,328.0,15.5,300,1.0
2025-01-11,EQ-02,24.0,0.0,8550.4,293.1,430,
2025-06-22,EQ-06,4.87,0.0,1372.9,5.0,300,3.0
2025-07-15,EQ-05,24.0,0.0,6948.7,163.3,300,
2025-11-26,EQ-03,22.0,2.0,6188.4,120.3,380,
2025-08-07,EQ-06,15.4,8.6,3985.6,32.5,300,
2025-06-28,EQ-06,3.42,0.0,774.5,6.1,300,2.0
2025-01-14,EQ-10,24.0,0.0,11680.0,262.2,500,
2025-10-11,EQ-01,24.0,0.0,12355.2,156.6,520,
2025-09-23,EQ-02,20.3,3.7,7933.6,160.1,430,
2025-04-08,EQ-06,12.49,0.0,3448.2,20.1,300,3.0
2025-06-06,EQ-10,24.0,0.0,11703.5,258.7,500,
2025-05-11,EQ-06,10.91,0.0,2586.8,53.9,300,3.0
2025-07-28,EQ-10,24.0,0.0,10594.3,221.9,500,
2025-01-31,EQ-06,24.0,0.0,6397.8,150.0,300,
2025-10-13,EQ-06,24.0,0.0,6499.6,151.2,300,
2025-01-02,EQ-04,24.0,0.0,10108.3,279.6,460,
2025-11-19,EQ-05,24.0,0.0,6287.3,106.3,300,
2025-03-10,EQ-09,24.0,0.0,5517.4,132.3,260,
2025-07-07,EQ-07,24.0,0.0,7727.2,130.0,350,
2025-04-03,EQ-05,24.0,0.0,6602.9,51.7,300,
2025-04-24,EQ-04,8.19,0.0,3082.6,93.3,460,1.0
2025-12-18,EQ-06,24.0,0.0,5877.1,104.0,300,
2025-12-17,EQ-01,24.0,0.0,11718.4,,520,
2025-05-18,EQ-07,24.0,0.0,7507.0,115.2,350,
2025-08-20,EQ-10,24.0,0.0,9924.4,164.4,500,
2025-07-20,EQ-02,18.8,5.2,7462.0,168.4,430,
2025-04-28,EQ-02,24.0,0.0,9735.8,71.2,430,
2025-11-02,EQ-08,24.0,0.0,9039.1,231.5,400,
2025-11-03,EQ-07,24.0,0.0,7473.6,218.2,350,
2025-05-08,EQ-01,18.7,5.3,8339.9,95.0,520,
2025-06-06,EQ-09,20.8,3.2,5330.8,66.8,260,
2025-12-22,EQ-01,24.0,0.0,10778.9,247.5,520,
2025-02-01,EQ-09,24.0,0.0,4692.6,77.7,260,
2025-04-11,EQ-06,11.31,0.86,2669.0,0.3,300,3.0
2025-02-08,EQ-08,24.0,0.0,8806.3,249.2,400,
2025-05-16,EQ-09,24.0,0.0,5822.7,140.5,260,
2025-04-22,EQ-04,11.04,0.56,4520.5,133.8,460,3.0
2025-05-31,EQ-05,24.0,0.0,6478.7,69.9,300,
2025-11-01,EQ-03,24.0,0.0,8395.8,180.4,380,
2025-02-23,EQ-01,24.0,0.0,11698.3,239.3,520,
2025-12-24,EQ-10,24.0,0.0,10539.0,122.2,500,
2025-01-16,EQ-03,24.0,0.0,7864.6,215.1,380,
2025-04-09,EQ-09,24.0,0.0,5639.2,106.9,260,
2025-08-25,EQ-04,24.0,0.0,8911.1,268.9,460,
2025-01-22,EQ-10,23.1,0.9,9648.3,231.1,500,
2025-07-05,EQ-04,4.0,20.0,1614.1,46.6,460,
2025-04-02,EQ-02,24.0,0.0,10137.6,,430,
2025-06-15,EQ-04,5.74,3.09,2132.0,26.5,460,3.0
2025-05-13,EQ-06,11.01,2.83,2936.3,9.6,300,2.0
2025-06-01,EQ-10,24.0,0.0,10779.8,,500,
2025-10-05,EQ-04,24.0,0.0,10105.5,164.7,460,
2025-09-26,EQ-02,24.0,0.0,10089.6,,430,
2025-09-27,EQ-09,24.0,0.0,5970.0,68.8,260,
2025-06-02,EQ-04,9.2,0.0,3867.6,3.1,460,2.0
2025-05-25,EQ-04,1.55,0.0,277.5,0.2,460,2.0
2025-02-11,EQ-06,24.0,0.0,5984.1,137.1,300,
2025-04-08,EQ-04,5.99,0.68,2257.2,86.6,460,1.0
2025-11-26,EQ-02,24.0,0.0,9972.3,52.1,430,
2025-09-05,EQ-02,24.0,0.0,9059.7,262.7,430,
2025-07-06,EQ-08,24.0,0.0,8886.6,217.9,400,
2025-05-02,EQ-09,24.0,0.0,5531.6,87.6,260,
2025-04-10,EQ-02,24.0,0.0,9346.1,305.5,430,
2025-04-01,EQ-06,0.04,0.0,64.2,48.9,300,1.0
2025-04-27,EQ-04,10.28,0.0,4400.4,32.0,460,3.0
2025-04-23,EQ-04,4.28,0.0,1825.5,122.9,460,3.0
2025-04-07,EQ-05,24.0,0.0,6856.2,132.8,300,
2025-04-18,EQ-05,24.0,0.0,6553.6,28.3,300,
2025-05-15,EQ-05,24.0,0.0,6744.9,154.5,300,
2025-03-07,EQ-06,24.0,0.0,6449.4,136.1,300,
2025-04-08,EQ-06,5.45,0.0,1333.0,27.3,300,2.0
2025-09-19,EQ-05,4.0,20.0,1124.8,14.4,300,
2025-02-09,EQ-02,24.0,0.0,9381.1,86.2,430,
2025-05-02,EQ-10,16.8,7.2,8316.0,272.7,500,
2025-01-29,EQ-04,24.0,0.0,9772.0,174.0,460,
2025-01-17,EQ-09,18.8,5.2,4181.3,37.1,260,
2025-05-08,EQ-04,9.4,0.0,3726.6,11.7,460,3.0
2025-12-27,EQ-07,24.0,0.0,7224.6,200.6,350,
2025-09-25,EQ-04,4.0,20.0,1590.1,43.3,460,
2025-07-16,EQ-01,24.0,0.0,10961.7,248.0,520,
2025-09-15,EQ-07,24.0,0.0,7136.2,151.1,350,
2025-10-22,EQ-10,24.0,0.0,10357.3,211.5,500,
2025-09-22,EQ-04,24.0,0.0,9426.5,287.6,460,
2025-07-14,EQ-08,24.0,0.0,8563.2,165.3,400,
2025-08-29,EQ-06,24.0,0.0,6890.9,224.4,300,
2025-06-01,EQ-03,24.0,0.0,7968.1,178.1,380,
2025-12-15,EQ-04,24.0,0.0,10565.3,295.6,460,
2025-06-08,EQ-10,16.6,7.4,7769.2,128.1,500,
2025-12-12,EQ-05,24.0,0.0,7070.2,51.5,300,
2025-06-13,EQ-06,6.39,0.0,1618.2,105.5,300,3.0
2025-02-16,EQ-05,24.0,0.0,6288.7,86.7,300,
2025-09-17,EQ-08,24.0,0.0,8399.7,127.7,400,
2025-06-25,EQ-04,3.65,0.0,1476.5,13.5,460,2.0
2025-10-21,EQ-07,24.0,0.0,7579.4,149.4,350,
2025-05-06,EQ-05,24.0,0.0,6600.8,50.5,300,
2025-11-24,EQ-10,24.0,0.0,10479.5,155.2,500,
2025-04-04,EQ-03,24.0,0.0,8425.5,234.6,380,
2025-04-23,EQ-09,24.0,0.0,6023.0,169.8,260,
2025-05-17,EQ-04,6.13,0.0,2824.2,111.3,460,2.0
2025-03-03,EQ-03,24.0,0.0,7648.7,101.0,380,
2025-12-14,EQ-02,24.0,0.0,9032.5,311.7,430,
2025-08-09,EQ-08,24.0,0.0,9108.9,69.7,400,
2025-07-25,EQ-06,24.0,0.0,6200.9,153.5,300,
2025-05-21,EQ-05,24.0,0.0,6068.3,167.4,300,
2025-12-20,EQ-02,18.9,5.1,7264.5,138.4,430,
2025-06-23,EQ-06,3.58,0.0,1187.5,107.5,300,2.0
2025-08-08,EQ-08,24.0,0.0,8098.9,197.9,400,
2025-08-25,EQ-09,21.3,2.7,4848.9,24.0,260,
2025-03-05,EQ-04,24.0,0.0,10226.5,116.4,460,
2025-08-16,EQ-04,24.0,0.0,9941.5,308.7,460,
2025-01-05,EQ-10,24.0,0.0,10632.7,323.5,500,
2025-05-29,EQ-06,8.57,0.0,2207.2,6.5,300,2.0
2025-11-12,EQ-06,24.0,0.0,6459.3,84.2,300,
2025-09-11,EQ-04,23.0,1.0,9199.4,174.9,460,
2025-08-06,EQ-04,19.2,4.8,8473.7,165.7,460,
2025-12-28,EQ-06,19.8,4.2,5313.5,43.9,300,
2025-01-14,EQ-09,24.0,0.0,5546.9,111.3,260,
2025-03-27,EQ-04,24.0,0.0,9080.9,52.1,460,
2025-03-21,EQ-08,24.0,0.0,8158.9,217.1,400,
2025-05-27,EQ-06,6.77,0.0,1681.3,13.0,300,3.0
2025-05-30,EQ-04,3.94,0.0,1679.5,12.7,460,2.0
2025-07-25,EQ-10,24.0,0.0,10885.7,246.0,500,
2025-04-05,EQ-10,24.0,0.0,11093.1,117.5,500,
2025-10-09,EQ-09,18.4,5.6,4115.0,66.0,260,
2025-08-31,EQ-04,24.0,0.0,10667.0,291.9,460,
2025-03-18,EQ-09,24.0,0.0,5448.5,127.5,260,
2025-06-26,EQ-06,4.53,0.0,1201.8,81.8,300,1.0
2025-04-22,EQ-04,4.62,0.15,1684.0,23.2,460,1.0
2025-01-10,EQ-01,24.0,0.0,10797.6,235.3,520,
2025-09-07,EQ-05,19.1,4.9,5207.9,122.4,300,
2025-05-15,EQ-04,1.46,0.0,553.0,29.9,460,2.0
2025-04-26,EQ-10,24.0,0.0,10516.9,161.8,500,
2025-10-08,EQ-04,24.0,0.0,10347.0,90.6,460,
2025-04-16,EQ-06,7.89,0.0,2102.5,8.2,300,1.0
2025-09-04,EQ-10,21.3,2.7,9080.5,186.5,500,
2025-07-11,EQ-08,24.0,0.0,7462.7,295.3,400,
2025-01-07,EQ-06,21.3,2.7,5196.5,93.0,300,
2025-02-04,EQ-06,24.0,0.0,6732.1,187.8,300,
2025-08-14,EQ-06,24.0,0.0,6501.2,182.5,300,
2025-07-06,EQ-09,24.0,0.0,5197.3,162.7,260,
2025-03-17,EQ-04,24.0,0.0,8851.0,117.7,460,
2025-05-15,EQ-01,24.0,0.0,10606.5,64.4,520,
2025-04-02,EQ-06,8.94,0.0,2506.4,70.9,300,3.0
2025-08-22,EQ-03,24.0,0.0,8771.7,134.4,380,
2025-07-17,EQ-06,24.0,0.0,6388.4,126.9,300,
2025-06-27,EQ-02,21.7,2.3,8149.4,164.1,430,
2025-05-09,EQ-02,20.5,3.5,8726.8,68.0,430,
2025-03-23,EQ-08,24.0,0.0,8379.3,173.1,400,
2025-09-24,EQ-03,24.0,0.0,9028.8,78.2,380,
2025-06-08,EQ-02,15.8,8.2,6507.2,47.6,430,
2025-04-11,EQ-10,24.0,0.0,9440.3,266.8,500,
2025-02-20,EQ-05,4.0,20.0,1175.5,21.3,300,
2025-04-18,EQ-04,4.38,0.0,1491.5,39.3,460,3.0
2025-09-26,EQ-04,24.0,0.0,10822.2,228.0,460,
2025-06-16,EQ-06,9.81,0.0,2722.4,9.5,300,2.0
2025-02-25,EQ-03,24.0,0.0,8174.9,159.0,380,
2025-01-05,EQ-09,24.0,0.0,5952.0,141.7,260,
2025-08-19,EQ-03,24.0,0.0,8003.7,212.0,380,
2025-06-12,EQ-03,24.0,0.0,8126.7,229.1,380,
2025-12-05,EQ-04,24.0,0.0,10929.6,246.5,460,
2025-11-16,EQ-03,24.0,0.0,7871.6,140.4,380,
2025-10-07,EQ-08,24.0,0.0,9429.2,226.2,400,
2025-01-24,EQ-04,24.0,0.0,10528.9,167.8,460,
2025-01-02,EQ-05,24.0,0.0,5832.0,99.7,300,
2025-10-27,EQ-10,24.0,0.0,10731.9,283.3,500,
2025-11-25,EQ-05,24.0,0.0,6530.5,94.4,300,
2025-08-29,EQ-07,24.0,0.0,7770.6,93.7,350,
2025-05-13,EQ-06,4.06,0.32,943.8,100.5,300,3.0
2025-10-23,EQ-04,24.0,0.0,9201.2,89.7,460,
2025-05-27,EQ-06,5.8,0.0,1540.1,66.8,300,2.0
2025-06-13,EQ-05,22.0,2.0,5230.2,89.0,300,
2025-11-07,EQ-04,24.0,0.0,10331.8,74.6,460,
2025-08-15,EQ-06,24.0,0.0,6821.1,137.9,300,
2025-02-11,EQ-05,24.0,0.0,7128.0,84.2,300,
2025-06-10,EQ-09,24.0,0.0,5705.8,74.5,260,
2025-05-28,EQ-07,15.5,8.5,4722.9,84.2,350,
2025-05-23,EQ-04,0.43,0.0,96.2,107.7,460,2.0
2025-12-11,EQ-01,24.0,0.0,11836.9,354.0,520,
2025-12-05,EQ-09,19.8,4.2,4648.7,44.5,260,
2025-08-16,EQ-10,24.0,0.0,10783.0,81.8,500,
2025-06-24,EQ-04,3.12,18.11,1188.3,7.7,460,2.0
2025-07-21,EQ-09,24.0,0.0,6121.7,96.8,260,
2025-12-13,EQ-03,24.0,0.0,8955.8,334.2,380,
2025-10-22,EQ-03,24.0,0.0,8418.3,181.4,380,
2025-09-25,EQ-02,24.0,0.0,9261.7,180.8,430,
2025-01-10,EQ-10,24.0,0.0,10544.6,183.2,500,
2025-07-26,EQ-04,4.0,20.0,1744.8,26.1,460,
2025-10-22,EQ-05,24.0,0.0,6059.1,1.2,300,
2025-09-10,EQ-04,24.0,0.0,9644.3,111.0,460,
2025-03-28,EQ-06,24.0,0.0,6067.7,112.0,300,
2025-08-06,EQ-01,24.0,0.0,11474.8,,520,
2025-04-15,EQ-04,15.49,0.0,6741.7,41.8,460,2.0
2025-02-23,EQ-06,24.0,0.0,6535.1,185.5,300,
2025-02-16,EQ-02,15.7,8.3,6045.4,150.6,430,
2025-07-14,EQ-01,24.0,0.0,10036.0,99.6,520,
2025-12-06,EQ-09,21.2,2.8,4858.1,138.2,260,
2025-11-26,EQ-07,23.5,0.5,7245.2,123.9,350,
2025-12-01,EQ-04,24.0,0.0,10132.0,208.6,460,
2025-01-21,EQ-01,24.0,0.0,11632.0,222.1,520,
2025-05-28,EQ-10,24.0,0.0,10346.4,292.7,500,
2025-09-07,EQ-01,22.9,1.1,9580.1,93.5,520,
2025-11-22,EQ-07,24.0,0.0,8224.1,101.1,350,
2025-05-13,EQ-04,9.93,0.0,4057.2,10.2,460,2.0
2025-11-08,EQ-09,24.0,0.0,5363.4,125.3,260,
2025-05-17,EQ-05,24.0,0.0,6103.4,186.8,300,
2025-10-31,EQ-08,24.0,0.0,8987.7,233.7,400,
2025-12-31,EQ-07,15.3,8.7,4677.4,118.1,350,
2025-03-04,EQ-04,24.0,0.0,9264.0,,460,
2025-10-18,EQ-07,24.0,0.0,7228.4,165.1,350,
2025-05-03,EQ-04,0.41,1.08,235.4,7.4,460,3.0
2025-10-14,EQ-01,20.8,3.2,9427.4,141.7,520,
2025-05-19,EQ-05,16.0,8.0,4482.6,160.7,300,
2025-04-07,EQ-01,24.0,0.0,11241.2,153.8,520,
2025-02-16,EQ-08,4.0,20.0,1584.0,25.4,400,
2025-06-27,EQ-04,3.97,0.0,1686.7,34.3,460,3.0
2025-12-04,EQ-07,24.0,0.0,7464.9,143.0,350,
2025-09-12,EQ-04,17.4,6.6,6902.6,115.4,460,
2025-02-18,EQ-07,24.0,0.0,7392.9,97.1,350,
2025-05-12,EQ-08,24.0,0.0,9173.7,206.3,400,
2025-01-22,EQ-02,24.0,0.0,9057.1,150.3,430,
2025-05-12,EQ-07,24.0,0.0,7726.1,144.1,350,
2025-03-21,EQ-07,24.0,0.0,8316.0,129.3,350,
2025-04-08,EQ-08,4.8,19.2,1820.8,49.1,400,
2025-10-05,EQ-05,24.0,0.0,7127.4,266.1,300,
2025-01-18,EQ-08,24.0,0.0,8717.9,186.3,400,
2025-01-18,EQ-06,24.0,0.0,6399.3,152.6,300,
2025-01-19,EQ-04,24.0,0.0,9515.3,64.1,460,
2025-06-12,EQ-04,0.23,0.0,357.2,13.0,460,2.0
2025-08-23,EQ-02,24.0,0.0,9309.9,161.2,430,
2025-12-18,EQ-03,24.0,0.0,8795.6,186.5,380,
2025-05-05,EQ-04,4.98,3.78,2223.6,9.7,460,2.0
2025-02-06,EQ-06,24.0,0.0,6423.7,84.6,300,
2025-05-08,EQ-03,24.0,0.0,7670.1,132.4,380,
2025-04-27,EQ-06,5.87,0.0,1485.2,39.6,300,1.0
2025-09-12,EQ-03,24.0,0.0,9028.8,211.1,380,
2025-06-08,EQ-05,11.2,12.8,2958.8,56.5,300,
2025-02-04,EQ-03,24.0,0.0,8470.2,73.8,380,
2025-07-07,EQ-05,24.0,0.0,6185.4,74.7,300,
2025-08-12,EQ-06,24.0,0.0,5700.9,118.0,300,
2025-12-31,EQ-03,24.0,0.0,7564.4,293.6,380,
2025-03-21,EQ-01,24.0,0.0,10507.0,153.2,520,
2025-05-14,EQ-01,24.0,0.0,12355.2,270.3,520,
2025-04-05,EQ-04,5.1,2.07,2082.9,47.8,460,2.0
2025-09-17,EQ-07,24.0,0.0,7536.3,,350,
2025-05-02,EQ-05,24.0,0.0,6679.6,238.6,300,
2025-07-08,EQ-06,21.7,2.3,5612.6,48.0,300,
2025-04-11,EQ-08,24.0,0.0,8544.5,204.6,400,
2025-12-02,EQ-03,24.0,0.0,8125.9,92.1,380,
2025-12-20,EQ-08,24.0,0.0,9106.4,196.5,400,
2025-05-20,EQ-10,24.0,0.0,10652.2,248.1,500,
2025-11-30,EQ-07,24.0,0.0,7351.6,200.1,350,
2025-12-27,EQ-10,24.0,0.0,11847.8,290.0,500,
2025-06-09,EQ-03,24.0,0.0,8668.0,167.3,380,
2025-05-23,EQ-06,5.94,0.0,1620.0,7.8,300,2.0
2025-02-10,EQ-10,24.0,0.0,10953.6,203.7,500,
2025-11-09,EQ-08,24.0,0.0,8521.6,142.1,400,
2025-12-13,EQ-10,21.8,2.2,9552.2,281.9,500,
2025-06-14,EQ-02,24.0,0.0,9339.0,262.0,430,
2025-03-21,EQ-05,24.0,0.0,6210.2,114.5,300,
2025-09-26,EQ-07,24.0,0.0,7764.0,237.4,350,
2025-10-01,EQ-01,24.0,0.0,11071.3,272.2,520,
2025-07-12,EQ-02,24.0,0.0,9462.1,113.2,430,
2025-07-03,EQ-10,20.7,3.3,9852.3,196.2,500,
2025-06-17,EQ-08,18.6,5.4,6544.3,150.9,400,
2025-02-18,EQ-09,24.0,0.0,5606.8,204.0,260,
2025-10-04,EQ-10,24.0,0.0,11506.3,221.4,500,
2025-05-09,EQ-05,24.0,0.0,6863.5,197.8,300,
2025-06-30,EQ-01,10.0,14.0,4251.7,94.9,520,
2025-01-03,EQ-04,24.0,0.0,9636.9,181.3,460,
2025-08-02,EQ-07,24.0,0.0,8257.0,165.5,350,
2025-02-08,EQ-05,24.0,0.0,6450.4,117.3,300,
2025-05-13,EQ-01,24.0,0.0,11548.8,286.7,520,
2025-05-01,EQ-06,12.61,0.22,3207.4,8.2,300,2.0
2025-12-17,EQ-09,24.0,0.0,5712.1,143.4,260,
2025-06-20,EQ-06,5.74,0.26,1697.8,92.8,300,3.0
2025-07-26,EQ-03,22.8,1.2,7807.3,189.9,380,
2025-04-02,EQ-08,24.0,0.0,8628.6,139.6,400,
2025-05-21,EQ-02,24.0,0.0,9450.5,274.6,430,
2025-04-17,EQ-04,5.15,0.4,2379.9,,460,2.0
2025-12-12,EQ-07,24.0,0.0,7498.4,127.7,350,
2025-04-18,EQ-06,4.67,1.1,1293.3,112.1,300,3.0
2025-10-08,EQ-01,24.0,0.0,10270.6,230.0,520,
2025-06-04,EQ-05,11.9,12.1,3185.3,63.5,300,
2025-03-31,EQ-05,24.0,0.0,6334.0,115.2,300,
2025-07-16,EQ-06,24.0,0.0,6062.9,161.1,300,
2025-05-17,EQ-01,22.0,2.0,9763.4,117.2,520,
2025-05-04,EQ-04,3.36,0.0,1488.2,48.4,460,2.0
2025-07-08,EQ-07,19.7,4.3,5522.0,65.4,350,
2025-08-13,EQ-04,24.0,0.0,10465.0,144.3,460,
2025-04-23,EQ-01,24.0,0.0,11523.9,248.5,520,
2025-06-04,EQ-01,24.0,0.0,10915.4,191.6,520,
2025-06-11,EQ-10,24.0,0.0,11826.2,357.7,500,
2025-11-27,EQ-01,24.0,0.0,10892.1,282.0,520,
2025-01-05,EQ-02,24.0,0.0,9870.8,172.0,430,
2025-09-20,EQ-08,22.9,1.1,7913.6,203.1,400,
2025-10-20,EQ-09,24.0,0.0,5657.5,118.6,260,
2025-01-26,EQ-04,24.0,0.0,9701.0,365.6,460,
2025-01-11,EQ-06,24.0,0.0,6977.1,117.2,300,
2025-11-09,EQ-03,24.0,0.0,9028.8,127.5,380,
2025-08-10,EQ-09,24.0,0.0,5487.2,84.1,260,
2025-11-05,EQ-02,24.0,0.0,9115.1,144.5,430,
2025-09-30,EQ-10,24.0,0.0,10241.1,220.6,500,
2025-10-14,EQ-08,24.0,0.0,8448.8,348.8,400,
2025-10-12,EQ-08,7.2,16.8,2568.6,37.9,400,
2025-03-11,EQ-01,21.2,2.8,9281.7,188.0,520,
2025-07-16,EQ-05,24.0,0.0,6045.0,88.0,300,
2025-04-24,EQ-01,24.0,0.0,11314.3,300.4,520,
2025-10-22,EQ-07,23.5,0.5,7455.6,26.2,350,
2025-09-22,EQ-03,24.0,0.0,7735.5,119.1,380,
2025-01-02,EQ-08,24.0,0.0,8914.2,182.8,400,
2025-03-13,EQ-04,24.0,0.0,9600.2,124.8,460,
2025-04-16,EQ-10,24.0,0.0,11063.9,102.9,500,
2025-10-10,EQ-02,24.0,0.0,9723.2,125.3,430,
2025-12-02,EQ-04,19.2,4.8,7821.4,192.7,460,
2025-07-10,EQ-10,24.0,0.0,10394.3,215.8,500,
2025-11-30,EQ-09,19.3,4.7,4790.0,89.8,260,
2025-08-07,EQ-04,18.2,5.8,7725.5,203.0,460,
2025-06-29,EQ-06,2.96,0.0,721.0,65.7,300,3.0
2025-07-10,EQ-08,22.7,1.3,7764.2,179.5,400,
2025-02-11,EQ-09,24.0,0.0,6177.6,146.1,260,
2025-08-16,EQ-02,24.0,0.0,9298.5,112.0,430,
2025-01-17,EQ-03,24.0,0.0,8471.0,196.2,380,
2025-06-16,EQ-05,21.1,2.9,5783.2,141.3,300,
2025-12-20,EQ-05,24.0,0.0,6506.4,136.7,300,
2025-05-21,EQ-06,11.54,0.0,3414.1,0.0,300,1.0
2025-10-09,EQ-06,24.0,0.0,6674.6,80.2,300,
2025-02-11,EQ-07,24.0,0.0,7710.6,220.8,350,
2025-12-02,EQ-08,19.5,4.5,6958.6,273.1,400,
2025-03-07,EQ-02,24.0,0.0,10216.8,86.7,430,
2025-04-11,EQ-05,18.3,5.7,5061.8,118.0,300,
2025-01-14,EQ-06,24.0,0.0,6000.3,155.1,300,
2025-04-24,EQ-06,8.21,0.0,1953.2,28.1,300,2.0
2025-02-27,EQ-06,24.0,0.0,7010.9,119.2,300,
2025-07-28,EQ-05,24.0,0.0,6227.9,184.0,300,
2025-12-31,EQ-10,20.9,3.1,9402.6,164.7,500,
2025-12-14,EQ-04,24.0,0.0,9780.8,128.4,460,
2025-04-19,EQ-03,24.0,0.0,8464.1,131.5,380,
2025-04-02,EQ-03,24.0,0.0,7729.4,196.4,380,
2025-06-24,EQ-04,0.81,0.4,319.0,6.7,460,3.0
2025-11-17,EQ-02,15.2,8.8,6355.5,212.3,430,
2025-08-16,EQ-07,24.0,0.0,7629.2,76.2,350,
2025-02-09,EQ-09,24.0,0.0,5489.1,70.1,260,
2025-07-16,EQ-10,24.0,0.0,11880.0,96.4,500,
2025-04-01,EQ-07,24.0,0.0,7506.7,178.8,350,
2025-01-14,EQ-08,24.0,0.0,8618.4,226.8,400,
2025-04-09,EQ-05,24.0,0.0,6477.8,66.5,300,
2025-06-10,EQ-04,12.71,0.0,5010.5,10.4,460,3.0
2025-08-01,EQ-02,24.0,0.0,10190.9,295.9,430,
2025-11-05,EQ-03,24.0,0.0,8252.5,152.7,380,
2025-01-06,EQ-06,18.7,5.3,4753.3,96.5,300,
2025-07-03,EQ-01,24.0,0.0,11939.5,,520,
2025-12-26,EQ-02,24.0,0.0,9165.2,104.1,430,
2025-01-12,EQ-01,17.4,6.6,8346.8,151.8,520,
2025-04-11,EQ-01,24.0,0.0,11415.8,312.6,520,
2025-08-02,EQ-08,24.0,0.0,9002.4,282.9,400,
2025-03-04,EQ-10,24.0,0.0,11073.5,91.8,500,
2025-01-10,EQ-08,24.0,0.0,9035.0,117.6,400,
2025-10-28,EQ-09,24.0,0.0,6084.2,61.6,260,
2025-09-14,EQ-07,23.2,0.8,7275.0,125.1,350,
2025-11-18,EQ-10,24.0,0.0,11592.8,322.1,500,
2025-09-29,EQ-08,23.5,0.5,8629.0,225.2,400,
2025-11-14,EQ-01,24.0,0.0,10742.6,204.1,520,
2025-03-19,EQ-04,24.0,0.0,10780.2,98.7,460,
2025-07-20,EQ-01,24.0,0.0,11375.4,227.3,520,
2025-03-18,EQ-01,24.0,0.0,11772.5,304.4,520,
2025-07-19,EQ-08,24.0,0.0,8855.9,194.3,400,
2025-12-21,EQ-08,24.0,0.0,8929.6,193.1,400,
2025-05-13,EQ-08,24.0,0.0,8558.2,191.2,400,
2025-08-30,EQ-04,24.0,0.0,10080.1,157.6,460,
2025-07-13,EQ-02,23.5,0.5,9007.1,192.0,430,
2025-01-06,EQ-10,24.0,0.0,11767.5,181.4,500,
2025-05-09,EQ-06,20.62,0.0,5973.0,138.7,300,3.0
2025-08-18,EQ-02,24.0,0.0,9163.5,182.7,430,
2025-05-02,EQ-04,11.52,0.0,4205.5,33.4,460,3.0
2025-12-12,EQ-02,24.0,0.0,9270.9,149.5,430,
2025-02-06,EQ-09,22.0,2.0,5007.6,166.1,260,
2025-11-16,EQ-06,9.9,14.1,2752.6,56.5,300,
2025-03-27,EQ-07,24.0,0.0,6646.6,91.8,350,
2025-10-05,EQ-06,24.0,0.0,6169.5,201.4,300,
2025-12-10,EQ-08,24.0,0.0,9086.2,257.3,400,
2025-03-01,EQ-04,24.0,0.0,9029.1,109.8,460,
2025-06-09,EQ-06,14.85,0.87,4166.7,21.6,300,1.0
2025-02-11,EQ-10,22.3,1.7,8899.9,265.6,500,
2025-02-11,EQ-08,24.0,0.0,8382.7,136.1,400,
